id,satisfaction
14404,0.0
46560,1.0
5325,1.0
52081,0.0
6183,0.0
37074,0.0
111933,1.0
85660,0.0
76622,0.0
107055,0.0
95443,1.0
105766,1.0
56218,1.0
39348,0.0
4450,0.0
2285,0.0
76371,1.0
6395,0.0
80119,0.0
7642,1.0
104674,1.0
9061,1.0
97347,1.0
57085,0.0
50042,0.0
15446,0.0
90646,0.0
48606,0.0
92555,1.0
103785,0.0
22004,0.0
115842,0.0
17296,0.0
62057,0.0
63333,1.0
14658,0.0
48097,0.0
5215,0.0
41557,0.0
8883,0.0
13043,1.0
97597,0.0
73729,0.0
48146,0.0
80480,1.0
28747,1.0
111879,1.0
79184,0.0
64927,0.0
67804,1.0
28153,0.0
54100,0.0
92138,0.0
125650,1.0
103757,0.0
101511,1.0
3593,0.0
50187,0.0
10572,1.0
18624,1.0
37655,1.0
120953,0.0
31861,0.0
23396,1.0
77654,1.0
64691,0.0
85061,1.0
111156,1.0
12507,0.0
67292,0.0
129173,1.0
70084,1.0
22866,0.0
126169,0.0
26455,1.0
22511,0.0
63312,0.0
26600,1.0
13722,0.0
7581,1.0
5270,1.0
55539,0.0
74371,1.0
110312,0.0
73223,0.0
3380,0.0
96827,1.0
89263,0.0
57977,0.0
88699,1.0
2868,0.0
44897,0.0
29029,0.0
44181,0.0
120008,1.0
113385,1.0
433,1.0
93245,0.0
85553,0.0
35530,0.0
12536,0.0
64064,0.0
64863,0.0
868,0.0
74486,0.0
119321,1.0
34297,1.0
105093,1.0
128534,0.0
284,0.0
69016,1.0
65011,1.0
36575,1.0
50165,0.0
118414,0.0
63587,0.0
98419,0.0
63926,0.0
57686,0.0
16126,1.0
70382,0.0
126247,0.0
44169,1.0
74952,1.0
72455,0.0
41408,0.0
74723,1.0
19237,1.0
55182,0.0
43344,0.0
104286,1.0
119667,0.0
101029,1.0
106062,0.0
33870,1.0
74608,0.0
48160,0.0
61529,1.0
27303,1.0
28610,0.0
6209,0.0
50500,1.0
48922,0.0
7685,0.0
120802,1.0
5336,0.0
70071,0.0
66235,1.0
118390,1.0
76184,0.0
68452,1.0
126882,1.0
96575,0.0
62096,0.0
8828,0.0
123190,0.0
114396,1.0
18299,0.0
61737,0.0
126284,0.0
2249,1.0
124360,0.0
23299,0.0
97848,1.0
126476,1.0
49749,1.0
110704,0.0
82015,0.0
94426,0.0
125491,1.0
51543,1.0
23368,0.0
37119,0.0
13281,1.0
22286,0.0
21625,0.0
45511,1.0
3331,1.0
52256,0.0
80362,1.0
123834,0.0
128352,0.0
37684,1.0
6229,1.0
95275,1.0
99103,1.0
86458,0.0
76347,0.0
54284,0.0
46774,0.0
36559,0.0
109302,1.0
54817,0.0
57998,0.0
57682,0.0
102422,1.0
19543,0.0
21737,0.0
84661,1.0
106548,0.0
25040,1.0
72464,0.0
91679,0.0
107939,0.0
85226,1.0
108815,1.0
73274,0.0
109147,0.0
115983,0.0
1375,0.0
10545,0.0
53149,0.0
47371,0.0
19243,0.0
56681,0.0
82073,1.0
75379,0.0
98114,0.0
91740,0.0
11136,0.0
60066,0.0
56384,0.0
76779,0.0
27692,1.0
118023,1.0
16018,0.0
83901,0.0
103154,1.0
101370,0.0
39283,1.0
75600,0.0
13839,1.0
128345,0.0
129446,0.0
41154,1.0
47466,0.0
73468,1.0
38809,0.0
84297,1.0
17411,1.0
129215,0.0
100705,0.0
35266,0.0
91976,1.0
67600,1.0
1327,0.0
127565,1.0
62280,1.0
124209,0.0
20737,0.0
1533,0.0
69586,1.0
37993,0.0
108801,0.0
107154,1.0
31755,0.0
51258,0.0
124527,0.0
28313,1.0
73244,0.0
54438,1.0
108111,1.0
23718,0.0
7231,0.0
55776,0.0
36043,0.0
3481,1.0
59720,0.0
63071,1.0
113327,1.0
36958,1.0
44618,0.0
6149,1.0
12872,1.0
93088,1.0
107950,1.0
81636,0.0
25707,1.0
75690,0.0
85286,1.0
21516,0.0
11613,1.0
51427,1.0
73267,1.0
16167,1.0
43264,0.0
81888,1.0
120256,0.0
93609,1.0
60170,1.0
124378,0.0
66347,1.0
16580,0.0
7238,1.0
122304,0.0
34306,0.0
47090,0.0
53001,1.0
97404,1.0
56487,0.0
27447,0.0
47615,0.0
107776,0.0
8359,0.0
48884,0.0
105864,1.0
109449,1.0
121400,0.0
62521,1.0
124751,0.0
30516,1.0
55674,0.0
63788,0.0
66743,0.0
129589,0.0
105576,0.0
9341,1.0
43880,0.0
40529,0.0
95791,0.0
62885,1.0
42103,0.0
27932,1.0
121476,1.0
31565,1.0
42112,0.0
98323,1.0
14121,1.0
68992,0.0
37906,0.0
35663,0.0
92886,1.0
18047,0.0
98720,0.0
18926,0.0
108473,0.0
121236,0.0
83699,0.0
63656,1.0
103391,0.0
70734,1.0
38540,0.0
54563,0.0
81226,0.0
53345,1.0
126615,1.0
59470,1.0
6520,1.0
123075,1.0
128336,1.0
122302,0.0
48930,0.0
83773,0.0
81495,0.0
48428,0.0
128889,0.0
45256,1.0
104221,1.0
116154,0.0
38553,0.0
9314,1.0
63308,0.0
87105,0.0
58914,0.0
13302,0.0
117105,1.0
81202,1.0
77331,1.0
70318,1.0
25593,0.0
73131,0.0
11609,1.0
14924,0.0
28233,0.0
126134,0.0
101124,1.0
75860,0.0
128986,0.0
91322,0.0
73768,0.0
5254,0.0
39524,1.0
1981,0.0
12907,0.0
17233,0.0
53036,0.0
46742,1.0
66367,1.0
12022,0.0
13543,0.0
115153,1.0
101265,0.0
20045,0.0
118118,0.0
91989,1.0
71465,0.0
6893,0.0
2513,1.0
75374,1.0
42056,0.0
8524,0.0
91052,0.0
127890,0.0
32436,0.0
82089,1.0
63130,0.0
109311,1.0
21165,1.0
77033,1.0
73882,0.0
20785,1.0
121981,1.0
34530,0.0
99185,0.0
115826,0.0
12582,0.0
117071,1.0
30628,0.0
86258,0.0
63438,0.0
32524,0.0
28612,0.0
40232,0.0
62385,1.0
91714,0.0
3339,0.0
50102,0.0
44442,1.0
43812,0.0
122684,1.0
14898,0.0
97845,0.0
95473,1.0
125698,0.0
104878,1.0
92447,0.0
41600,1.0
30216,0.0
89543,0.0
58985,1.0
67123,1.0
46127,1.0
106336,0.0
116344,0.0
119208,0.0
117098,1.0
77802,1.0
48995,0.0
38155,0.0
14477,1.0
112494,1.0
61924,0.0
59879,0.0
20839,1.0
96160,0.0
92101,1.0
38627,0.0
126608,1.0
93740,0.0
84846,1.0
79971,0.0
45981,0.0
70353,0.0
14671,0.0
92358,0.0
77314,0.0
94049,1.0
38144,1.0
52035,1.0
97476,0.0
73356,0.0
75911,0.0
85317,0.0
103140,0.0
93955,0.0
100509,1.0
20142,0.0
15546,1.0
27180,1.0
14824,1.0
61295,1.0
28491,0.0
22006,1.0
54516,0.0
94974,1.0
35146,0.0
70228,1.0
48209,0.0
23150,0.0
103944,0.0
117033,0.0
59660,1.0
84532,1.0
95315,1.0
89145,0.0
73498,0.0
112993,1.0
49913,1.0
115219,0.0
32849,0.0
2361,0.0
116694,1.0
14312,1.0
80935,0.0
72751,0.0
101084,0.0
55879,0.0
31582,1.0
101069,1.0
5439,0.0
92943,0.0
107504,0.0
95785,1.0
1144,1.0
13984,0.0
40555,1.0
32707,0.0
77292,0.0
125455,0.0
77809,1.0
96848,0.0
105,0.0
120198,0.0
37499,1.0
122103,1.0
55908,1.0
52218,1.0
25876,1.0
42724,0.0
116942,1.0
87063,1.0
46579,0.0
102258,1.0
128429,0.0
118900,0.0
57866,0.0
102049,1.0
84525,1.0
116937,0.0
3985,0.0
75423,0.0
9589,0.0
25621,1.0
105016,0.0
29978,1.0
14247,1.0
8190,0.0
57953,0.0
75134,1.0
106860,1.0
22351,0.0
99276,1.0
33937,0.0
34508,0.0
21193,0.0
79177,1.0
3795,1.0
75698,1.0
106458,0.0
30801,0.0
68514,1.0
60590,0.0
37902,1.0
53212,0.0
75535,0.0
91590,0.0
119643,1.0
81137,0.0
32277,1.0
20367,1.0
81751,1.0
75451,1.0
17112,1.0
17635,0.0
20505,1.0
69964,0.0
25383,1.0
10158,0.0
50601,1.0
94443,1.0
42151,1.0
78024,1.0
90243,0.0
123382,0.0
52042,0.0
88023,0.0
27753,0.0
85160,1.0
76192,0.0
94224,1.0
61694,0.0
112125,0.0
119251,0.0
118547,0.0
120482,1.0
124684,1.0
49660,1.0
59980,1.0
19472,1.0
71179,0.0
103812,0.0
102022,0.0
112426,1.0
2456,1.0
52274,0.0
27989,0.0
50444,1.0
93635,1.0
41357,1.0
65557,0.0
14180,1.0
62803,0.0
122658,0.0
39325,1.0
95462,0.0
104091,1.0
75314,0.0
37967,0.0
123099,1.0
29511,1.0
19507,0.0
42270,1.0
40442,0.0
94931,1.0
58147,0.0
125708,0.0
20572,1.0
101729,1.0
95054,0.0
30857,1.0
51851,1.0
105722,1.0
62916,0.0
97351,1.0
48350,1.0
18216,0.0
32837,1.0
84803,0.0
16559,1.0
66696,1.0
118370,0.0
1857,0.0
66726,1.0
119877,0.0
47421,0.0
28521,1.0
102218,0.0
114096,1.0
7859,0.0
80172,0.0
16242,0.0
30299,0.0
29528,1.0
104421,1.0
107548,0.0
82600,1.0
84476,0.0
1458,0.0
34201,0.0
128088,1.0
23204,0.0
30004,0.0
41410,1.0
98073,0.0
124597,1.0
67023,1.0
24454,0.0
73559,1.0
117582,1.0
99158,1.0
66257,1.0
69196,0.0
12279,1.0
87667,0.0
46333,0.0
51838,0.0
9150,1.0
25810,1.0
69092,1.0
60240,1.0
27975,0.0
85193,0.0
12232,0.0
20291,1.0
14907,1.0
80655,1.0
55996,0.0
36962,1.0
66737,1.0
129042,1.0
66937,1.0
98737,1.0
2540,0.0
117351,0.0
28925,0.0
1678,1.0
74980,0.0
56426,0.0
69655,0.0
29554,1.0
57825,0.0
2642,0.0
30936,1.0
107682,1.0
8715,0.0
66694,1.0
109011,0.0
31696,1.0
64051,0.0
125754,0.0
100529,1.0
70289,1.0
70512,0.0
116720,1.0
127183,0.0
6232,0.0
82844,1.0
51271,0.0
53076,0.0
6618,0.0
36806,0.0
72306,0.0
86125,0.0
3473,1.0
52037,1.0
28830,1.0
47456,0.0
114154,1.0
46868,0.0
52083,1.0
106511,1.0
36483,0.0
86740,1.0
92877,0.0
126246,0.0
113125,0.0
78922,1.0
127647,1.0
12223,0.0
87375,1.0
36514,1.0
91148,0.0
84526,1.0
16498,0.0
803,0.0
56331,1.0
73928,0.0
48451,0.0
92916,0.0
71575,1.0
80795,0.0
33824,1.0
124323,0.0
12079,0.0
13207,1.0
100439,0.0
72383,0.0
29656,0.0
44096,0.0
65500,0.0
96256,0.0
43755,0.0
91822,1.0
124399,1.0
93779,1.0
9635,1.0
123315,0.0
111694,0.0
86552,0.0
71619,0.0
75359,1.0
102495,0.0
81972,0.0
121809,0.0
86206,0.0
101538,0.0
122603,0.0
20420,0.0
85154,1.0
175,1.0
89864,0.0
46146,0.0
129334,1.0
5944,1.0
76126,0.0
93892,0.0
44577,0.0
50470,0.0
25041,0.0
114876,0.0
92470,1.0
88927,0.0
20485,1.0
13186,0.0
66837,0.0
14078,1.0
95788,0.0
123731,0.0
35017,0.0
85659,0.0
79888,1.0
5464,0.0
39738,0.0
44641,1.0
99970,0.0
2144,0.0
37406,0.0
114867,0.0
38065,1.0
93638,0.0
15898,1.0
30635,0.0
40180,1.0
16991,0.0
42312,0.0
95176,1.0
116909,0.0
58744,1.0
41174,0.0
126222,0.0
3566,0.0
63167,0.0
10319,0.0
101081,0.0
41115,0.0
124449,1.0
49602,0.0
66077,1.0
8549,0.0
64222,0.0
8840,0.0
78348,0.0
101407,1.0
7346,0.0
96080,1.0
47423,1.0
59361,1.0
3561,0.0
50645,0.0
57560,0.0
64952,0.0
83826,1.0
91612,1.0
89836,0.0
82690,1.0
105740,0.0
7090,1.0
60654,0.0
115761,0.0
75020,0.0
96222,0.0
30347,0.0
68316,0.0
8186,1.0
23451,0.0
110017,0.0
80781,1.0
37163,0.0
70927,0.0
6723,1.0
85798,0.0
73361,0.0
56810,1.0
85508,1.0
15508,0.0
119010,1.0
42563,1.0
83119,0.0
13607,1.0
3711,1.0
125919,0.0
127083,1.0
60491,1.0
30435,1.0
40694,0.0
56629,0.0
114467,0.0
33079,0.0
81801,0.0
80228,0.0
75,1.0
87119,0.0
27725,0.0
101751,1.0
37936,0.0
11698,0.0
11061,1.0
49969,1.0
30036,1.0
74330,0.0
47412,0.0
53351,1.0
1926,0.0
91516,0.0
37610,0.0
67822,1.0
83131,0.0
75598,0.0
37040,0.0
32633,0.0
113281,1.0
62548,0.0
105361,1.0
83703,0.0
11503,0.0
5397,0.0
80532,0.0
8446,1.0
46892,1.0
57744,0.0
127185,0.0
44415,0.0
21567,0.0
62282,1.0
21284,1.0
32626,0.0
32098,0.0
119864,1.0
68084,1.0
47293,0.0
1124,0.0
37203,0.0
55543,1.0
75898,0.0
90724,0.0
61238,1.0
86550,0.0
19865,1.0
48105,0.0
85405,0.0
78492,1.0
3857,1.0
8042,0.0
108669,1.0
73763,0.0
14954,0.0
102964,1.0
20049,0.0
68571,0.0
20962,0.0
100383,0.0
46616,1.0
4038,1.0
115027,1.0
91433,1.0
73842,0.0
68668,1.0
61363,1.0
13988,1.0
78490,1.0
40667,1.0
64024,0.0
29725,0.0
38784,1.0
91351,1.0
28877,0.0
104670,0.0
70488,0.0
104832,0.0
119329,1.0
96899,1.0
123483,0.0
69573,0.0
4006,1.0
101127,0.0
70210,1.0
98127,0.0
28859,0.0
61909,1.0
105608,1.0
46463,1.0
56275,0.0
113906,0.0
110627,1.0
64824,0.0
10905,0.0
16402,0.0
12724,0.0
126703,1.0
66784,0.0
34681,0.0
39029,0.0
79685,0.0
15877,0.0
65281,1.0
10913,1.0
2336,1.0
557,0.0
126985,1.0
106616,1.0
76215,0.0
43444,1.0
64335,1.0
31918,0.0
93373,0.0
111375,0.0
60191,0.0
74365,1.0
127339,0.0
57133,0.0
28385,1.0
61048,1.0
11496,1.0
103791,0.0
123211,1.0
26243,0.0
85769,1.0
109390,1.0
63448,0.0
3216,0.0
5829,0.0
128264,1.0
6579,0.0
117990,0.0
14299,0.0
111704,1.0
38311,0.0
83226,1.0
121700,0.0
101655,1.0
98923,1.0
85407,1.0
112764,1.0
121295,1.0
14883,0.0
16490,1.0
103054,1.0
81880,1.0
75551,1.0
35295,0.0
75549,0.0
80892,0.0
96366,0.0
106524,0.0
105636,1.0
53688,0.0
37325,0.0
72879,0.0
85076,1.0
116086,1.0
80492,0.0
46445,0.0
30880,1.0
107315,0.0
103877,1.0
46829,1.0
31930,0.0
11160,0.0
83716,1.0
124265,0.0
71089,0.0
47545,0.0
107737,0.0
46546,0.0
39679,1.0
54459,0.0
114571,1.0
12438,0.0
47091,0.0
68203,1.0
15636,0.0
103006,1.0
57787,1.0
88550,1.0
88944,0.0
112396,1.0
72767,0.0
31604,0.0
1622,0.0
112739,0.0
61128,0.0
106309,0.0
23758,1.0
5197,0.0
94285,0.0
67046,1.0
125857,1.0
7216,0.0
70234,0.0
97022,0.0
50476,0.0
88084,0.0
49719,1.0
80046,1.0
109666,0.0
121127,0.0
129514,0.0
38511,0.0
39351,0.0
18613,0.0
44437,1.0
47790,1.0
31697,0.0
36779,0.0
102244,0.0
116221,1.0
112539,0.0
42087,1.0
15224,0.0
14341,0.0
118679,1.0
22212,0.0
125386,0.0
127661,0.0
111077,0.0
59763,0.0
70724,0.0
55336,0.0
14547,0.0
85443,1.0
76601,1.0
78671,0.0
81740,0.0
90353,0.0
11688,0.0
123247,0.0
109571,0.0
72652,0.0
29744,0.0
66814,0.0
17027,1.0
51120,0.0
59764,1.0
14743,1.0
107497,1.0
44542,0.0
77528,0.0
24676,1.0
97795,0.0
22786,0.0
81290,0.0
6123,0.0
32413,1.0
23745,0.0
58166,0.0
111689,1.0
62146,0.0
85254,1.0
80053,1.0
53245,0.0
15040,1.0
48661,0.0
106229,1.0
122308,0.0
27669,0.0
112103,1.0
38249,0.0
93340,1.0
112355,0.0
113094,0.0
53487,0.0
122879,0.0
128978,0.0
32105,0.0
100848,1.0
37926,0.0
127481,0.0
62410,0.0
20225,0.0
4787,1.0
45818,0.0
109930,0.0
21128,1.0
68805,0.0
75704,1.0
122678,0.0
10288,1.0
17259,0.0
116643,0.0
4479,1.0
73764,0.0
103245,0.0
32744,1.0
37545,1.0
112163,1.0
127418,0.0
94047,0.0
41000,0.0
2552,0.0
91650,0.0
96094,1.0
50966,0.0
7433,0.0
122887,0.0
125863,1.0
111852,1.0
51101,1.0
101621,0.0
70615,1.0
41915,0.0
3577,0.0
104457,0.0
91008,0.0
11846,0.0
10097,0.0
14972,0.0
23827,0.0
45897,0.0
121077,1.0
64171,0.0
78088,0.0
100754,0.0
54942,0.0
39633,1.0
45848,1.0
98295,1.0
15562,0.0
17776,1.0
42854,0.0
552,0.0
4831,1.0
117958,0.0
114655,0.0
35242,0.0
25513,0.0
75992,0.0
103805,0.0
92753,0.0
46939,1.0
20235,0.0
63156,0.0
57230,1.0
101238,0.0
80210,1.0
103611,0.0
105208,1.0
74224,1.0
23005,1.0
10653,0.0
123363,1.0
89908,1.0
20776,1.0
14887,1.0
91495,0.0
24703,1.0
3570,1.0
114375,1.0
103513,0.0
7943,0.0
104022,0.0
578,0.0
43334,0.0
32617,0.0
61272,0.0
62773,1.0
117845,1.0
88226,0.0
50979,0.0
73714,0.0
26974,0.0
21114,1.0
98081,1.0
83130,1.0
129290,0.0
124426,0.0
51707,0.0
111384,0.0
5558,0.0
43309,0.0
75094,0.0
121708,1.0
38573,1.0
19656,0.0
10388,1.0
86607,0.0
30460,0.0
85260,0.0
82861,0.0
102836,1.0
8983,1.0
99509,1.0
81631,0.0
124258,1.0
64547,0.0
13854,0.0
58716,0.0
3716,0.0
47234,0.0
74685,0.0
99660,0.0
53506,0.0
63398,0.0
104015,0.0
97784,0.0
118598,0.0
124185,0.0
66172,0.0
52536,1.0
93672,0.0
97338,0.0
102857,1.0
40778,1.0
98377,0.0
95815,0.0
64443,1.0
19410,1.0
25329,0.0
28912,1.0
58455,1.0
71782,1.0
39729,0.0
31410,0.0
20930,1.0
108085,0.0
56921,0.0
114231,1.0
116868,0.0
125182,1.0
43023,1.0
21184,1.0
81931,0.0
83714,1.0
116971,0.0
49094,1.0
129801,0.0
48638,1.0
78268,0.0
120054,1.0
83256,0.0
44683,1.0
13554,0.0
67120,0.0
120870,0.0
27730,0.0
93637,1.0
91343,1.0
95106,1.0
11878,1.0
68934,0.0
43875,0.0
78271,0.0
78112,1.0
120255,0.0
106950,0.0
42376,0.0
81778,0.0
35272,0.0
122022,1.0
108265,1.0
79482,1.0
120138,0.0
59396,1.0
40780,1.0
108806,1.0
68693,0.0
45836,0.0
120195,1.0
127592,0.0
96098,0.0
64190,0.0
109654,1.0
118712,0.0
80025,1.0
21951,1.0
103568,0.0
3019,0.0
116013,1.0
24389,1.0
29864,1.0
48682,0.0
109268,0.0
47690,1.0
50748,0.0
94402,0.0
115908,0.0
104498,0.0
33968,0.0
90868,1.0
46374,1.0
25275,0.0
125369,0.0
36871,0.0
103316,0.0
95860,1.0
20744,1.0
101526,1.0
80041,1.0
32922,0.0
35054,1.0
89992,0.0
10563,1.0
92411,0.0
8601,1.0
18874,0.0
111767,1.0
34189,1.0
114690,0.0
19931,0.0
36925,1.0
26407,0.0
117338,0.0
49402,0.0
83393,0.0
51387,0.0
83965,0.0
88752,0.0
56453,0.0
102553,1.0
116818,0.0
7851,1.0
93813,1.0
109217,1.0
68685,1.0
56987,1.0
111318,0.0
113507,0.0
54616,0.0
99140,0.0
112427,0.0
9599,0.0
37418,0.0
18906,0.0
70278,0.0
88172,1.0
16728,0.0
112681,0.0
2067,1.0
127982,0.0
120763,0.0
60074,0.0
101783,0.0
34893,1.0
71404,1.0
129267,0.0
57424,1.0
14079,1.0
94557,0.0
5857,0.0
78678,0.0
87402,1.0
45638,1.0
102121,1.0
45282,0.0
4958,0.0
128585,1.0
16904,1.0
74720,1.0
111613,0.0
54064,0.0
17959,0.0
128057,0.0
33382,1.0
110110,1.0
124386,0.0
123990,0.0
113522,0.0
35364,0.0
124452,0.0
73558,0.0
13878,0.0
91154,0.0
15326,1.0
115452,0.0
50083,0.0
99717,0.0
27695,0.0
48514,0.0
57134,0.0
33128,1.0
97323,1.0
89320,0.0
82205,1.0
61771,1.0
42530,1.0
112136,0.0
16193,0.0
45955,0.0
53768,0.0
101439,1.0
105950,1.0
3713,0.0
39149,1.0
27297,0.0
100380,1.0
57087,1.0
108821,1.0
127008,1.0
44061,0.0
128488,0.0
129670,0.0
120988,0.0
53071,1.0
114745,0.0
50361,1.0
38342,1.0
54128,0.0
14911,1.0
52258,1.0
56039,0.0
58987,0.0
19215,0.0
104926,1.0
120971,1.0
111630,1.0
17518,1.0
37409,1.0
38064,1.0
111597,0.0
18230,1.0
84382,0.0
122420,0.0
78970,0.0
61560,1.0
106088,0.0
105066,1.0
54888,0.0
2651,0.0
129013,1.0
29813,1.0
65644,1.0
127349,1.0
110488,0.0
50685,1.0
13248,0.0
36365,0.0
112817,1.0
124364,1.0
38194,1.0
2882,0.0
17945,1.0
53015,0.0
4195,1.0
3170,0.0
116990,1.0
52289,0.0
95287,1.0
124718,1.0
123049,1.0
109761,1.0
49795,0.0
33890,0.0
36230,0.0
46925,1.0
10593,0.0
74609,1.0
16484,0.0
63334,1.0
50043,1.0
112665,0.0
72047,1.0
64801,0.0
1947,1.0
88686,0.0
77799,1.0
86525,1.0
26395,0.0
31535,0.0
96406,0.0
58035,0.0
59105,1.0
88232,0.0
14537,0.0
85888,0.0
3197,1.0
86397,0.0
112074,0.0
47880,1.0
46599,0.0
47850,1.0
27797,0.0
103825,0.0
88766,1.0
63353,0.0
124606,1.0
81128,1.0
127831,1.0
21275,1.0
53565,0.0
47129,0.0
101159,1.0
64036,0.0
25297,0.0
66263,1.0
12648,0.0
66423,0.0
90263,1.0
61910,1.0
83454,1.0
123526,0.0
77008,0.0
98965,0.0
119431,0.0
40200,0.0
14823,0.0
88192,0.0
70754,1.0
104968,1.0
125943,0.0
2665,0.0
55435,1.0
49655,1.0
108425,1.0
125210,0.0
56893,0.0
99146,0.0
101815,0.0
71573,0.0
32176,1.0
15986,0.0
45046,0.0
62056,0.0
77568,0.0
117606,1.0
124113,1.0
64095,0.0
1284,0.0
116617,0.0
84414,0.0
26471,1.0
106536,0.0
69865,1.0
85864,1.0
52870,0.0
74779,1.0
40631,1.0
55468,1.0
838,0.0
66371,0.0
114071,0.0
61079,0.0
116307,0.0
83580,1.0
88639,1.0
10045,0.0
43439,1.0
48647,1.0
49636,0.0
14521,1.0
3335,0.0
4197,1.0
9278,0.0
31683,1.0
47490,0.0
101882,0.0
958,0.0
43899,0.0
123780,1.0
37752,0.0
56409,1.0
20655,1.0
17942,0.0
117468,1.0
56277,1.0
63022,0.0
90443,0.0
85560,0.0
87871,0.0
34896,1.0
121387,0.0
52913,1.0
97283,1.0
16426,1.0
58552,1.0
62494,0.0
61054,0.0
10182,0.0
105647,0.0
69289,0.0
93547,0.0
10700,0.0
24592,1.0
48885,0.0
42701,0.0
57755,0.0
120388,1.0
40510,1.0
47239,1.0
85361,0.0
9645,1.0
38184,0.0
7173,0.0
97726,1.0
79408,1.0
81515,0.0
18496,0.0
26613,0.0
32527,1.0
14154,0.0
127547,0.0
16456,0.0
101456,1.0
7493,0.0
69303,0.0
27143,0.0
89943,1.0
104131,1.0
64359,1.0
117101,1.0
7207,0.0
44868,1.0
64159,0.0
82810,1.0
96583,0.0
122050,0.0
27917,1.0
74496,0.0
19385,1.0
37048,0.0
42771,0.0
104629,0.0
75121,1.0
120719,1.0
34453,0.0
41827,0.0
38914,0.0
35683,1.0
2908,0.0
11302,1.0
82428,1.0
36807,1.0
76269,1.0
58496,1.0
128144,0.0
83590,0.0
94198,1.0
110963,1.0
124660,0.0
21950,1.0
81672,1.0
93642,1.0
101756,1.0
83591,0.0
46024,1.0
44055,0.0
84300,0.0
85464,1.0
64781,1.0
62546,0.0
13908,0.0
64811,0.0
126784,1.0
81596,0.0
15162,1.0
118766,1.0
102768,0.0
50219,0.0
129651,1.0
30152,1.0
61730,0.0
17318,0.0
42307,1.0
38622,0.0
119938,1.0
99990,1.0
907,1.0
60394,0.0
96724,1.0
6350,0.0
105681,0.0
55225,0.0
75979,1.0
81168,1.0
99944,1.0
37221,1.0
36613,0.0
104252,1.0
59453,0.0
4003,0.0
80137,1.0
21522,1.0
64868,1.0
3851,0.0
24868,1.0
69860,0.0
104758,0.0
128934,1.0
2465,1.0
26357,1.0
10269,0.0
64336,0.0
40857,1.0
23282,1.0
29778,1.0
92849,1.0
1942,1.0
9426,1.0
96439,0.0
4862,0.0
24947,0.0
116266,1.0
61739,1.0
91055,0.0
121697,0.0
102559,0.0
100621,1.0
17036,0.0
26696,1.0
211,1.0
113770,1.0
19307,1.0
52424,0.0
16824,0.0
22071,1.0
127871,1.0
15793,1.0
34059,1.0
62815,1.0
81289,0.0
63848,0.0
10073,0.0
35974,0.0
24070,1.0
3208,1.0
10164,1.0
21538,1.0
96705,0.0
74746,0.0
75166,1.0
106227,1.0
57752,0.0
110888,1.0
8844,0.0
52479,1.0
43947,1.0
103879,1.0
86063,0.0
125759,1.0
112006,0.0
96014,0.0
50864,1.0
26396,0.0
93695,0.0
28985,1.0
49488,1.0
80526,0.0
79568,0.0
28525,1.0
46151,0.0
75209,1.0
42235,1.0
60952,1.0
7108,1.0
1305,0.0
45651,0.0
127326,1.0
51708,1.0
105979,0.0
92385,1.0
48085,0.0
65937,0.0
13999,0.0
45274,1.0
21236,0.0
78815,0.0
96205,0.0
39666,0.0
70487,1.0
94213,0.0
15627,0.0
2342,0.0
108328,1.0
115833,0.0
24366,1.0
78418,1.0
63754,0.0
103803,0.0
46799,1.0
65261,1.0
79728,0.0
92072,1.0
50697,0.0
18729,0.0
49934,0.0
110087,0.0
64070,0.0
64915,0.0
27131,1.0
57572,1.0
102429,1.0
87432,0.0
76402,0.0
2049,0.0
52715,0.0
70235,1.0
66604,0.0
2082,1.0
63115,1.0
105292,0.0
75422,1.0
126863,0.0
36151,1.0
48029,1.0
68196,0.0
107401,1.0
2797,0.0
83634,1.0
22727,1.0
125767,0.0
48374,0.0
42117,1.0
110508,1.0
4579,1.0
118164,0.0
1166,0.0
19227,0.0
97080,1.0
50239,1.0
83595,1.0
4920,0.0
36802,1.0
6053,1.0
83578,0.0
113075,0.0
19936,0.0
87022,1.0
118803,0.0
11118,0.0
62560,0.0
122187,0.0
47084,0.0
40058,0.0
33026,0.0
121419,0.0
74562,1.0
300,0.0
95737,0.0
108353,1.0
115735,0.0
102990,0.0
36898,0.0
23987,0.0
99762,0.0
68870,0.0
109460,0.0
38468,0.0
75819,0.0
4651,1.0
50048,0.0
111423,0.0
20048,1.0
60571,1.0
104102,1.0
84009,0.0
41938,0.0
14827,1.0
66571,0.0
35901,1.0
67852,0.0
10538,1.0
71948,0.0
116745,0.0
73517,0.0
52843,0.0
79274,0.0
66103,0.0
81979,0.0
15202,0.0
8576,1.0
52850,1.0
97034,1.0
83244,0.0
100064,1.0
117313,0.0
94427,0.0
117899,0.0
5834,0.0
110797,0.0
19051,0.0
33756,0.0
75813,0.0
47792,0.0
83016,0.0
57683,0.0
22447,0.0
27656,1.0
21553,1.0
94663,0.0
117315,0.0
85843,0.0
62417,1.0
123101,0.0
8333,1.0
90630,0.0
61927,1.0
115081,0.0
53954,1.0
62279,0.0
34782,1.0
88016,1.0
77471,0.0
56167,0.0
96039,1.0
90710,1.0
58167,0.0
125161,0.0
99263,0.0
4318,0.0
21434,0.0
4678,0.0
32786,1.0
48347,1.0
39219,1.0
11468,1.0
119853,0.0
32699,0.0
117975,1.0
7927,0.0
82448,0.0
44545,0.0
17884,1.0
23357,0.0
